Original Product Code,SAP Product Code
H0370010,4006956
H0370020,4006958
H0370035,4006960
H0370055,4006966
H0370065,4006970
H0370080,4006974
H0370095,4006980
H0370098,4006981
H0370101,4006983
H0370135,4006985
H0400006,4006766
H0402066,4006788
H0402090,4006797
H0402091,4006798
H0402092,4006799
H0500011,4006810
H0500029,4006818
H0500034,4006822
H0500050,4006831
H0500070,4006835
H0500207,4006838
H0502030,4006843
H0502060,4006849
H0503010,4006851
H0503025,4006854
H0503030,4006855
H0503045,4006857
H0891060,4006861
H0891070,4006863
H0891075,4006864
H0891080,4006869
H0891183,4006665
H0891188,4006667
H0891189,4006668
H0891195,4006670
H0891215,4006677
H0891217,4006679
H0891222,4006682
H0891227,4006687
H0891230,4006689
H0891240,4006695
H0891248,4006700
H0891310,4006710
H0891320,4006712
H0891327,4006717
H0891329,4006719
H0891330,4006720
H0891451,4006741
H0891452,4006742
H0891453,4006743
H0891454,4006744
H0891475,4006759
H0891476,4006760
H0891477,4006761
H0891478,4006762
H0891479,4006535
H0891480,4006536
H0891481,4006537
H0891482,4006538
H0892005,4006539
H0892025,4006550
H0892026,4006551
H0892027,4006552
H0892028,4006553
H0892029,4006554
H0892030,4006555
H0900020,4006562
H0900187,4006584
H2100100,4006601
H2200030,4006610
H2200057,4006629
H2200095,4006638
H2230015,4006647
H2300020,4006426
H2500005,4006429
H2500020,4006433
H2500026,4006435
H2500037,4006440
H2500046,4006444
H2500049,4006446
H2500052,4006448
H2500058,4006450
H2500065,4006452
H2500231,4006456
H2600011,4006484
H2600035,4006489
H2600045,4006491
H2600049,4006493
H2600052,4006495
H2600112,4006503
H3100002,4006519
H3100003,4006520
H3100010,4006527
H3100012,4006529
H3100045,4006328
H3100062,4006341
H3100068,4006347
H3100072,4006351
H3100073,4006352
H3100074,4006353
H3100075,4006354
H3100078,4006357
H3100079,4006358
H3100080,4006359
H3100090,4006367
H3100094,4006371
H3100097,4006374
H3100098,4006375
H3100103,4006377
H3100104,4006378
H3300010,4006391
H3500020,4006411
H3500022,4006413
H3500026,4006417
H3500027,4006418
H3500070,4006203
H3500084,4006217
H3500100,4006233
H3500103,4006236
H3500110,4006243
H3500115,4006248
H3500147,4006256
H3500158,4006266
H3500159,4006267
H3500160,4006268
H3500166,4006272
H3500202,4006302
H3500213,4006085
H3500215,4006086
H3500219,4006090
H3500222,4006093
H3500233,4006104
H3500249,4006109
H3500252,4006112
H3500300,4006138
H3500308,4006145
H3500312,4006148
H3500324,4006160
H3500338,4006174
H3500343,4006179
H3500348,4006184
H3500361,4005969
H3500363,4005971
H3500393,4006001
H3500407,4006014
H3500421,4006028
H3500422,4006029
H3500423,4006030
H3500449,4006046
H3500529,4006063
H3500531,4006065
H3500533,4006066
H3500535,4006068
H3500548,4005851
H3500561,4005858
H3500606,4005882
H3500616,4005886
H3500652,4005919
H3500656,4005922
H3500657,4005923
H3500694,4005930
H3500724,4005958
H3500731,4005737
H3500752,4005755
H3500762,4005761
H3500801,4005783
H3500806,4005785
H3500853,4005793
H3500858,4005795
H3500863,4005800
H3500865,4005801
H3500871,4005807
H3500875,4005811
H3500895,4005829
H3500913,4005842
H3500955,4005654
H3500956,4005655
H3500958,4005657
H3500959,4005658
H3500968,4005667
H3500975,4005673
H3500994,4005692
H3500995,4005693
H3500996,4005694
H3500997,4005695
H3501011,4005709
H3501014,4005712
H3501115,4005536
H3501122,4005537
H3501168,4005560
H3501204,4005583
H3501206,4005585
H3501212,4005591
H3501213,4005592
H3502035,4005614
H3502099,4005616
H3502107,4005465
H3502339,4005504
H3502340,4005505
H3502341,4005506
WD109150Z,1001066
WD14580,4005463
